x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.3.26,2002-03-26 00:00:00,ON,2002,3,26,-1,,-2.4,,0.4,,0,,,M,,M,,,6,,59,,0,,19,,67,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.3.27,2002-03-27 00:00:00,ON,2002,3,27,2.3,,-1.9,,6.5,,2.5,,,M,,M,,,30,,35,,0,,15.7,,45,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.3.28,2002-03-28 00:00:00,ON,2002,3,28,1.8,,-2.9,,6.4,,0,,,M,,M,,,0,,0,,0,,16.2,,52,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.3.29,2002-03-29 00:00:00,ON,2002,3,29,5.8,,2.9,,8.6,,10,,,M,,M,,,29,,56,,0,,12.2,,69,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.3.30,2002-03-30 00:00:00,ON,2002,3,30,6.2,,2.7,,9.6,,0.5,,,M,,M,,,24,,59,,0,,11.8,,64,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.3.31,2002-03-31 00:00:00,ON,2002,3,31,6.2,,1.8,,10.5,,0,,,M,,M,,,0,,0,,0,,11.8,,40,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.1,2002-04-01 00:00:00,ON,2002,4,1,4.3,,1.5,,7.1,,3,,,M,,M,,,29,,52,,0,,13.7,,49,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.2,2002-04-02 00:00:00,ON,2002,4,2,2,,0.3,,3.6,,9,,,M,,M,,,0,,0,,0,,16,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.3,2002-04-03 00:00:00,ON,2002,4,3,,M,,M,,M,0.5,,,M,,M,,,0,,0,,,M,,M,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.4,2002-04-04 00:00:00,ON,2002,4,4,1.2,,-1.4,,3.7,,0,,,M,,M,,,27,,50,,0,,16.8,,43,,67,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.5,2002-04-05 00:00:00,ON,2002,4,5,0.6,,-1.7,,2.9,,0,,,M,,M,,,0,,0,,0,,17.4,,54,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.6,2002-04-06 00:00:00,ON,2002,4,6,0.7,,-3,,4.3,,0.5,,,M,,M,,,29,,44,,0,,17.3,,30,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.7,2002-04-07 00:00:00,ON,2002,4,7,0.5,,-4.4,,5.3,,0,,,M,,M,,,0,,0,,0,,17.5,,49,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.8,2002-04-08 00:00:00,ON,2002,4,8,6.8,,3.5,,10.1,,15,,,M,,M,,,0,,0,,0,,11.2,,77,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.9,2002-04-09 00:00:00,ON,2002,4,9,9.7,,4.1,,15.3,,4,,,M,,M,,,27,,52,,0,,8.3,,70,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.10,2002-04-10 00:00:00,ON,2002,4,10,5.5,,1.3,,9.6,,0,,,M,,M,,,0,,0,,0,,12.5,,49,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.11,2002-04-11 00:00:00,ON,2002,4,11,7.5,,4.9,,10.1,,0.5,,,M,,M,,,6,,46,,0,,10.5,,55,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.12,2002-04-12 00:00:00,ON,2002,4,12,9.8,,5,,14.6,,15,,,M,,M,,,0,,0,,0,,8.2,,50,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.13,2002-04-13 00:00:00,ON,2002,4,13,8.9,,6,,11.8,,10,,,M,,M,,,0,,0,,0,,9.1,,88,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.14,2002-04-14 00:00:00,ON,2002,4,14,7.7,,5.8,,9.5,,1.5,,,M,,M,,,6,,32,,0,,10.3,,97,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.15,2002-04-15 00:00:00,ON,2002,4,15,9.9,,5.6,,14.1,,0,,,M,,M,,,0,,0,,0,,8.1,,95,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.16,2002-04-16 00:00:00,ON,2002,4,16,11.8,,6.6,,16.9,,0.5,,,M,,M,,,21,,33,,0,,6.2,,79,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.17,2002-04-17 00:00:00,ON,2002,4,17,17.6,,10.5,,24.7,,2,,,M,,M,,,21,,46,,0,,0.4,,75,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.18,2002-04-18 00:00:00,ON,2002,4,18,16.8,,9,,24.6,,0,,,M,,M,,,0,,0,,0,,1.2,,42,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.19,2002-04-19 00:00:00,ON,2002,4,19,17.1,,10,,24.1,,2.5,,,M,,M,,,27,,56,,0,,0.9,,44,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.20,2002-04-20 00:00:00,ON,2002,4,20,8.1,,3.7,,12.4,,0,,,M,,M,,,33,,48,,0,,9.9,,35,,69,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.21,2002-04-21 00:00:00,ON,2002,4,21,2.7,,1.2,,4.1,,0,,,M,,M,,,6,,48,,0,,15.3,,46,,72,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.22,2002-04-22 00:00:00,ON,2002,4,22,2.1,,-0.2,,4.3,,0,,,M,,M,,,6,,59,,0,,15.9,,55,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.23,2002-04-23 00:00:00,ON,2002,4,23,5.1,,-0.3,,10.5,,0.5,,,M,,M,,,30,,37,,0,,12.9,,35,,68,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.24,2002-04-24 00:00:00,ON,2002,4,24,6.2,,1.6,,10.7,,0,,,M,,M,,,7,,41,,0,,11.8,,46,,75,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.25,2002-04-25 00:00:00,ON,2002,4,25,6.3,,2.7,,9.9,,2.5,,,M,,M,,,28,,61,,0,,11.7,,34,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.26,2002-04-26 00:00:00,ON,2002,4,26,4.8,,2,,7.6,,0.5,,,M,,M,,,28,,44,,0,,13.2,,43,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.27,2002-04-27 00:00:00,ON,2002,4,27,3.8,,-0.2,,7.7,,0.5,,,M,,M,,,6,,56,,0,,14.2,,40,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.28,2002-04-28 00:00:00,ON,2002,4,28,3.7,,2.2,,5.1,,13,,,M,,M,,,7,,83,,0,,14.3,,80,,99,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.29,2002-04-29 00:00:00,ON,2002,4,29,5.7,,2,,9.3,,,M,,M,,M,,,0,,0,,0,,12.3,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.4.30,2002-04-30 00:00:00,ON,2002,4,30,9.1,,4.7,,13.5,,6.5,,,M,,M,,,0,,0,,0,,8.9,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.1,2002-05-01 00:00:00,ON,2002,5,1,8,,2.8,,13.2,,0.5,,,M,,M,,,7,,35,,0,,10,,46,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.2,2002-05-02 00:00:00,ON,2002,5,2,6.9,,3.7,,10.1,,10.5,,,M,,M,,,6,,65,,0,,11.1,,66,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.3,2002-05-03 00:00:00,ON,2002,5,3,7.7,,3,,12.4,,0.5,,,M,,M,,,27,,63,,0,,10.3,,49,,83,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.4,2002-05-04 00:00:00,ON,2002,5,4,8.6,,2.5,,14.6,,0,,,M,,M,,,0,,0,,0,,9.4,,33,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.5,2002-05-05 00:00:00,ON,2002,5,5,11,,4,,18,,0,,,M,,M,,,16,,33,,0,,7,,47,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.6,2002-05-06 00:00:00,ON,2002,5,6,11.5,,8.6,,14.3,,0,,,M,,M,,,22,,37,,0,,6.5,,67,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.7,2002-05-07 00:00:00,ON,2002,5,7,13.8,,7.9,,19.6,,0,,,M,,M,,,36,,46,,0,,4.2,,60,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.8,2002-05-08 00:00:00,ON,2002,5,8,7.1,,5.7,,8.4,,0,,,M,,M,,,5,,50,,0,,10.9,,60,,75,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.9,2002-05-09 00:00:00,ON,2002,5,9,14.8,,7.2,,22.3,,12.5,,,M,,M,,,26,,72,,0,,3.2,,54,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.10,2002-05-10 00:00:00,ON,2002,5,10,10,,5.2,,14.7,,0.5,,,M,,M,,,26,,82,,0,,8,,40,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.11,2002-05-11 00:00:00,ON,2002,5,11,7.6,,3.7,,11.5,,1,,,M,,M,,,0,,0,,0,,10.4,,49,,83,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.12,2002-05-12 00:00:00,ON,2002,5,12,7.2,,6,,8.4,,8,,,M,,M,,,5,,59,,0,,10.8,,74,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.13,2002-05-13 00:00:00,ON,2002,5,13,8,,6.3,,9.7,,7.5,,,M,,M,,,28,,35,,0,,10,,81,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.14,2002-05-14 00:00:00,ON,2002,5,14,8.5,,4.7,,12.2,,7,,,M,,M,,,32,,72,,0,,9.5,,44,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.15,2002-05-15 00:00:00,ON,2002,5,15,11.3,,5.1,,17.4,,0,,,M,,M,,,27,,39,,0,,6.7,,42,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.16,2002-05-16 00:00:00,ON,2002,5,16,11.5,,7.3,,15.6,,16.5,,,M,,M,,,22,,37,,0,,6.5,,75,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.17,2002-05-17 00:00:00,ON,2002,5,17,8.6,,5,,12.1,,0.5,,,M,,M,,,35,,39,,0,,9.4,,55,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.18,2002-05-18 00:00:00,ON,2002,5,18,6.5,,3.7,,9.2,,0,,,M,,M,,,29,,39,,0,,11.5,,47,,58,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.19,2002-05-19 00:00:00,ON,2002,5,19,5.1,,1.6,,8.5,,0,,,M,,M,,,30,,37,,0,,12.9,,49,,72,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.20,2002-05-20 00:00:00,ON,2002,5,20,5.8,,2.5,,9,,0,,,M,,M,,,21,,33,,0,,12.2,,47,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.21,2002-05-21 00:00:00,ON,2002,5,21,8.3,,3.4,,13.1,,0.5,,,M,,M,,,29,,37,,0,,9.7,,44,,72,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.22,2002-05-22 00:00:00,ON,2002,5,22,8.7,,3.9,,13.5,,0,,,M,,M,,,19,,35,,0,,9.3,,59,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.23,2002-05-23 00:00:00,ON,2002,5,23,10.2,,5.1,,15.2,,0,,,M,,M,,,19,,37,,0,,7.8,,59,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.24,2002-05-24 00:00:00,ON,2002,5,24,14.4,,7.9,,20.8,,0.5,,,M,,M,,,34,,52,,0,,3.6,,40,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.25,2002-05-25 00:00:00,ON,2002,5,25,8,,5.9,,10.1,,2,,,M,,M,,,7,,46,,0,,10,,54,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.26,2002-05-26 00:00:00,ON,2002,5,26,11.3,,7.4,,15.2,,0.5,,,M,,M,,,27,,52,,0,,6.7,,60,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.27,2002-05-27 00:00:00,ON,2002,5,27,11.6,,5.8,,17.4,,0,,,M,,M,,,0,,0,,0,,6.4,,37,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.28,2002-05-28 00:00:00,ON,2002,5,28,14.9,,8.7,,21.1,,0.5,,,M,,M,,,0,,0,,0,,3.1,,37,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.29,2002-05-29 00:00:00,ON,2002,5,29,16.3,,12.7,,19.9,,0,,,M,,M,,,0,,0,,0,,1.7,,59,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.30,2002-05-30 00:00:00,ON,2002,5,30,16.8,,13.5,,20,,0,,,M,,M,,,19,,35,,0,,1.2,,78,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.5.31,2002-05-31 00:00:00,ON,2002,5,31,19,,11.2,,26.7,,6,,,M,,M,,,30,,67,,1,,0,,31,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.1,2002-06-01 00:00:00,ON,2002,6,1,19.2,,10.7,,27.7,,1,,,M,,M,,,27,,52,,1.2,,0,,28,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.2,2002-06-02 00:00:00,ON,2002,6,2,14.5,,10.7,,18.2,,0,,,M,,M,,,32,,50,,0,,3.5,,40,,64,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.3,2002-06-03 00:00:00,ON,2002,6,3,11.3,,9.4,,13.1,,0,,,M,,M,,,0,,0,,0,,6.7,,47,,73,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.4,2002-06-04 00:00:00,ON,2002,6,4,11.4,,9,,13.8,,4.5,,,M,,M,,,6,,48,,0,,6.6,,66,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.5,2002-06-05 00:00:00,ON,2002,6,5,15.9,,9.5,,22.2,,3,,,M,,M,,,32,,37,,0,,2.1,,79,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.6,2002-06-06 00:00:00,ON,2002,6,6,13.7,,10.2,,17.1,,0,,,M,,M,,,5,,35,,0,,4.3,,57,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.7,2002-06-07 00:00:00,ON,2002,6,7,13.7,,8.3,,19,,0.5,,,M,,M,,,0,,0,,0,,4.3,,39,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.8,2002-06-08 00:00:00,ON,2002,6,8,15.5,,10.1,,20.8,,0.5,,,M,,M,,,0,,0,,0,,2.5,,65,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.9,2002-06-09 00:00:00,ON,2002,6,9,19.2,,14.7,,23.6,,0.5,,,M,,M,,,2,,32,,1.2,,0,,57,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.10,2002-06-10 00:00:00,ON,2002,6,10,,M,15.2,E,,M,0,,,M,,M,,,0,,0,,,M,,M,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.11,2002-06-11 00:00:00,ON,2002,6,11,18.1,,12.6,,23.6,,1,,,M,,M,,,21,,39,,0.1,,0,,69,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.12,2002-06-12 00:00:00,ON,2002,6,12,17.7,,13.7,,21.7,,1,,,M,,M,,,0,,0,,0,,0.3,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.13,2002-06-13 00:00:00,ON,2002,6,13,18,,14.5,,21.4,,0,,,M,,M,,,7,,37,,0,,0,,60,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.14,2002-06-14 00:00:00,ON,2002,6,14,15.9,,12.8,,19,,4.5,,,M,,M,,,6,,54,,0,,2.1,,67,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.15,2002-06-15 00:00:00,ON,2002,6,15,15.3,,12.9,,17.7,,7,,,M,,M,,,0,,0,,0,,2.7,,76,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.16,2002-06-16 00:00:00,ON,2002,6,16,16,,13,,19,,4,,,M,,M,,,29,,48,,0,,2,,67,,97,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.17,2002-06-17 00:00:00,ON,2002,6,17,16.5,,12.2,,20.7,,0.5,,,M,,M,,,28,,50,,0,,1.5,,56,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.18,2002-06-18 00:00:00,ON,2002,6,18,16,,11.1,,20.8,,0,,,M,,M,,,0,,0,,0,,2,,55,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.19,2002-06-19 00:00:00,ON,2002,6,19,17,,14.2,,19.8,,0,,,M,,M,,,0,,0,,0,,1,,58,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.20,2002-06-20 00:00:00,ON,2002,6,20,19,,15.5,,22.5,,0,,,M,,M,,,0,,0,,1,,0,,59,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.21,2002-06-21 00:00:00,ON,2002,6,21,22,,16.2,,27.7,,11.5,,,M,,M,,,0,,0,,4,,0,,63,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.22,2002-06-22 00:00:00,ON,2002,6,22,21.6,,17.5,,25.7,,0.5,,,M,,M,,,0,,0,,3.6,,0,,57,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.23,2002-06-23 00:00:00,ON,2002,6,23,24.5,,16.6,,32.4,,0.5,,,M,,M,,,28,E,48,E,6.5,,0,,44,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.24,2002-06-24 00:00:00,ON,2002,6,24,20.3,,16.5,,24,,0,,,M,,M,,,7,,37,,2.3,,0,,50,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.25,2002-06-25 00:00:00,ON,2002,6,25,20.4,,15.9,,24.9,,0,,,M,,M,,,0,,0,,2.4,,0,,58,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.26,2002-06-26 00:00:00,ON,2002,6,26,22.6,,19.2,,26,,2,,,M,,M,,,0,,0,,4.6,,0,,75,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.27,2002-06-27 00:00:00,ON,2002,6,27,23.3,,18.2,,28.3,,2,,,M,,M,,,27,,52,,5.3,,0,,61,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.28,2002-06-28 00:00:00,ON,2002,6,28,23,,18.4,,27.5,,0,,,M,,M,,,0,,0,,5,,0,,41,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.29,2002-06-29 00:00:00,ON,2002,6,29,21.6,,16.8,,26.3,,0,,,M,,M,,,0,,0,,3.6,,0,,55,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.6.30,2002-06-30 00:00:00,ON,2002,6,30,24.3,,18.8,,29.7,,0,,,M,,M,,,0,,0,,6.3,,0,,55,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.1,2002-07-01 00:00:00,ON,2002,7,1,24.6,,19.4,,29.8,,0,,,M,,M,,,17,,32,,6.6,,0,,69,,91,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.2,2002-07-02 00:00:00,ON,2002,7,2,27.2,,20.8,,33.5,,0,,,M,,M,,,27,,32,,9.2,,0,,54,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.3,2002-07-03 00:00:00,ON,2002,7,3,26.9,,20.3,,33.5,,0,,,M,,M,,,29,,41,,8.9,,0,,50,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.4,2002-07-04 00:00:00,ON,2002,7,4,25.5,,19.5,,31.5,,0,,,M,,M,,,30,,59,,7.5,,0,,30,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.5,2002-07-05 00:00:00,ON,2002,7,5,20.5,,16.2,,24.7,,0,,,M,,M,,,33,,39,,2.5,,0,,52,,68,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.6,2002-07-06 00:00:00,ON,2002,7,6,20.9,,14.2,,27.5,,0,,,M,,M,,,32,,37,,2.9,,0,,34,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.7,2002-07-07 00:00:00,ON,2002,7,7,21.5,,14,,28.9,,0,,,M,,M,,,20,,32,,3.5,,0,,38,,82,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.8,2002-07-08 00:00:00,ON,2002,7,8,21.9,,16.2,,27.6,,0,,,M,,M,,,17,,33,,3.9,,0,,60,,87,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.9,2002-07-09 00:00:00,ON,2002,7,9,22.7,,17.8,,27.5,,3,,,M,,M,,,35,,48,,4.7,,0,,55,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.10,2002-07-10 00:00:00,ON,2002,7,10,19.4,,16.3,,22.4,,0,,,M,,M,,,3,E,35,E,1.4,,0,,41,,70,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.11,2002-07-11 00:00:00,ON,2002,7,11,18.9,,13.9,,23.8,,0,,,M,,M,,,33,,32,,0.9,,0,,35,,73,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.12,2002-07-12 00:00:00,ON,2002,7,12,18.9,,12.5,,25.3,,0,,,M,,M,,,0,,0,,0.9,,0,,38,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.13,2002-07-13 00:00:00,ON,2002,7,13,21,,15.5,,26.5,,0,,,M,,M,,,0,,0,,3,,0,,38,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.14,2002-07-14 00:00:00,ON,2002,7,14,22.4,,16.1,,28.6,,0.5,,,M,,M,,,0,,0,,4.4,,0,,37,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.15,2002-07-15 00:00:00,ON,2002,7,15,24.9,,19.7,,30,,0,,,M,,M,,,33,,39,,6.9,,0,,47,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.16,2002-07-16 00:00:00,ON,2002,7,16,22.7,,16.9,,28.4,,0,,,M,,M,,,0,,0,,4.7,,0,,59,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.17,2002-07-17 00:00:00,ON,2002,7,17,26.1,,19.4,,32.8,,0,,,M,,M,,,27,,44,,8.1,,0,,42,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.18,2002-07-18 00:00:00,ON,2002,7,18,22.6,,19,,26.1,,0.5,,,M,,M,,,0,,0,,4.6,,0,,74,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.19,2002-07-19 00:00:00,ON,2002,7,19,23.4,,19.7,,27,,0,,,M,,M,,,35,,37,,5.4,,0,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.20,2002-07-20 00:00:00,ON,2002,7,20,22.5,,19.4,,25.5,,0,,,M,,M,,,0,,0,,4.5,,0,,53,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.21,2002-07-21 00:00:00,ON,2002,7,21,22.6,,17.6,,27.5,,15,,,M,,M,,,19,,48,,4.6,,0,,56,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.22,2002-07-22 00:00:00,ON,2002,7,22,25.1,,21.9,,28.3,,17,,,M,,M,,,23,,78,,7.1,,0,,73,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.23,2002-07-23 00:00:00,ON,2002,7,23,21.7,,18.4,,24.9,,8.5,,,M,,M,,,35,,39,,3.7,,0,,45,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.24,2002-07-24 00:00:00,ON,2002,7,24,19.3,,16.4,,22.2,,0.5,,,M,,M,,,0,,0,,1.3,,0,,52,,78,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.25,2002-07-25 00:00:00,ON,2002,7,25,19.1,,15.4,,22.7,,0.5,,,M,,M,,,6,,37,,1.1,,0,,62,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.26,2002-07-26 00:00:00,ON,2002,7,26,21.4,,18.8,,23.9,,5,,,M,,M,,,0,,0,,3.4,,0,,87,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2002.7.27,2002-07-27 00:00:00,ON,2002,7,27,21.3,,17.9,,24.7,,0,,,M,,M,,,0,,0,,3.3,,0,,88,,100,
